Id,income,income_binary,is_conflicting_duplicate_features
39618,>50K,1,False
39619,<=50K,0,False
39620,>50K,1,False
39621,<=50K,0,False
39622,<=50K,0,False
39623,<=50K,0,False
39624,>50K,1,False
39625,<=50K,0,False
39626,>50K,1,False
39627,>50K,1,False
39628,<=50K,0,False
39629,<=50K,0,False
39630,<=50K,0,False
39631,<=50K,0,False
39632,<=50K,0,False
39633,<=50K,0,False
39634,<=50K,0,False
39635,>50K,1,False
39636,<=50K,0,False
39637,<=50K,0,False
39638,<=50K,0,False
39639,>50K,1,False
39640,<=50K,0,False
39641,<=50K,0,False
39642,<=50K,0,False
39643,<=50K,0,False
39644,<=50K,0,False
39645,<=50K,0,False
39646,>50K,1,False
39647,<=50K,0,False
39648,<=50K,0,False
39649,<=50K,0,False
39650,<=50K,0,False
39651,<=50K,0,False
39652,<=50K,0,False
39653,<=50K,0,False
39654,<=50K,0,False
39655,>50K,1,False
39656,<=50K,0,False
39657,<=50K,0,False
39658,>50K,1,False
39659,<=50K,0,False
39660,<=50K,0,False
39661,<=50K,0,False
39662,<=50K,0,False
39663,<=50K,0,False
39664,<=50K,0,False
39665,<=50K,0,False
39666,<=50K,0,False
39667,<=50K,0,False
39668,<=50K,0,False
39669,<=50K,0,False
39670,>50K,1,False
39671,<=50K,0,False
39672,<=50K,0,False
39673,<=50K,0,False
39674,<=50K,0,False
39675,<=50K,0,False
39676,<=50K,0,False
39677,<=50K,0,False
39678,<=50K,0,False
39679,<=50K,0,False
39680,<=50K,0,False
39681,<=50K,0,False
39682,>50K,1,False
39683,>50K,1,False
39684,<=50K,0,False
39685,<=50K,0,False
39686,<=50K,0,False
39687,>50K,1,False
39688,<=50K,0,False
39689,<=50K,0,False
39690,<=50K,0,False
39691,<=50K,0,False
39692,<=50K,0,False
39693,>50K,1,False
39694,<=50K,0,False
39695,<=50K,0,False
39696,<=50K,0,False
39697,<=50K,0,False
39698,<=50K,0,False
39699,<=50K,0,False
39700,<=50K,0,False
39701,<=50K,0,False
39702,<=50K,0,False
39703,<=50K,0,False
39704,>50K,1,False
39705,<=50K,0,False
39706,>50K,1,False
39707,>50K,1,False
39708,<=50K,0,False
39709,<=50K,0,False
39710,>50K,1,False
39711,<=50K,0,False
39712,<=50K,0,False
39713,<=50K,0,False
39714,<=50K,0,False
39715,<=50K,0,False
39716,>50K,1,False
39717,<=50K,0,False
39718,<=50K,0,False
39719,<=50K,0,False
39720,>50K,1,False
39721,>50K,1,False
39722,<=50K,0,False
39723,>50K,1,False
39724,<=50K,0,False
39725,<=50K,0,False
39726,<=50K,0,False
39727,<=50K,0,False
39728,<=50K,0,False
39729,>50K,1,False
39730,<=50K,0,False
39731,>50K,1,False
39732,<=50K,0,False
39733,<=50K,0,False
39734,<=50K,0,False
39735,<=50K,0,False
39736,<=50K,0,False
39737,<=50K,0,False
39738,<=50K,0,False
39739,<=50K,0,False
39740,<=50K,0,False
39741,<=50K,0,False
39742,>50K,1,False
39743,<=50K,0,False
39744,<=50K,0,False
39745,>50K,1,False
39746,<=50K,0,False
39747,<=50K,0,False
39748,<=50K,0,False
39749,>50K,1,False
39750,<=50K,0,False
39751,<=50K,0,False
39752,<=50K,0,False
39753,>50K,1,False
39754,<=50K,0,False
39755,<=50K,0,False
39756,<=50K,0,False
39757,>50K,1,False
39758,>50K,1,False
39759,<=50K,0,False
39760,<=50K,0,False
39761,<=50K,0,False
39762,<=50K,0,False
39763,<=50K,0,False
39764,<=50K,0,False
39765,<=50K,0,False
39766,<=50K,0,False
39767,<=50K,0,False
39768,>50K,1,False
39769,<=50K,0,False
39770,<=50K,0,False
39771,<=50K,0,False
39772,<=50K,0,False
39773,<=50K,0,False
39774,<=50K,0,False
39775,<=50K,0,False
39776,>50K,1,False
39777,<=50K,0,False
39778,<=50K,0,False
39779,>50K,1,False
39780,>50K,1,False
39781,>50K,1,False
39782,<=50K,0,False
39783,<=50K,0,False
39784,<=50K,0,False
39785,<=50K,0,False
39786,<=50K,0,False
39787,<=50K,0,False
39788,<=50K,0,False
39789,<=50K,0,False
39790,<=50K,0,False
39791,<=50K,0,False
39792,<=50K,0,False
39793,<=50K,0,False
39794,>50K,1,False
39795,<=50K,0,False
39796,<=50K,0,False
39797,<=50K,0,False
39798,<=50K,0,False
39799,>50K,1,False
39800,<=50K,0,False
39801,>50K,1,False
39802,>50K,1,False
39803,<=50K,0,False
39804,<=50K,0,False
39805,>50K,1,False
39806,<=50K,0,False
39807,<=50K,0,False
39808,>50K,1,False
39809,<=50K,0,False
39810,>50K,1,False
39811,<=50K,0,False
39812,<=50K,0,False
39813,<=50K,0,False
39814,<=50K,0,False
39815,>50K,1,False
39816,<=50K,0,False
39817,<=50K,0,False
39818,<=50K,0,False
39819,<=50K,0,False
39820,<=50K,0,False
39821,<=50K,0,False
39822,<=50K,0,False
39823,<=50K,0,False
39824,<=50K,0,False
39825,<=50K,0,False
39826,>50K,1,False
39827,<=50K,0,False
39828,<=50K,0,False
39829,>50K,1,False
39830,>50K,1,False
39831,<=50K,0,False
39832,>50K,1,False
39833,<=50K,0,False
39834,<=50K,0,False
39835,<=50K,0,False
39836,>50K,1,False
39837,<=50K,0,False
39838,<=50K,0,False
39839,<=50K,0,False
39840,>50K,1,False
39841,<=50K,0,False
39842,>50K,1,False
39843,>50K,1,False
39844,>50K,1,False
39845,<=50K,0,False
39846,<=50K,0,False
39847,<=50K,0,False
39848,<=50K,0,False
39849,>50K,1,False
39850,<=50K,0,False
39851,<=50K,0,False
39852,<=50K,0,False
39853,<=50K,0,False
39854,<=50K,0,False
39855,<=50K,0,False
39856,>50K,1,False
39857,<=50K,0,False
39858,>50K,1,False
39859,<=50K,0,False
39860,<=50K,0,False
39861,<=50K,0,False
39862,<=50K,0,False
39863,<=50K,0,False
39864,>50K,1,False
39865,>50K,1,False
39866,>50K,1,False
39867,<=50K,0,False
39868,<=50K,0,False
39869,<=50K,0,False
39870,<=50K,0,False
39871,<=50K,0,False
39872,<=50K,0,False
39873,>50K,1,False
39874,<=50K,0,False
39875,<=50K,0,False
39876,<=50K,0,False
39877,<=50K,0,False
39878,<=50K,0,False
39879,<=50K,0,False
39880,<=50K,0,False
39881,>50K,1,False
39882,>50K,1,False
39883,>50K,1,False
39884,<=50K,0,False
39885,>50K,1,False
39886,<=50K,0,False
39887,>50K,1,False
39888,<=50K,0,False
39889,<=50K,0,False
39890,<=50K,0,False
39891,>50K,1,False
39892,<=50K,0,False
39893,<=50K,0,False
39894,<=50K,0,False
39895,>50K,1,False
39896,<=50K,0,False
39897,<=50K,0,False
39898,>50K,1,False
39899,<=50K,0,False
39900,<=50K,0,False
39901,<=50K,0,False
39902,>50K,1,False
39903,<=50K,0,False
39904,>50K,1,False
39905,<=50K,0,False
39906,<=50K,0,False
39907,<=50K,0,False
39908,<=50K,0,False
39909,>50K,1,False
39910,<=50K,0,False
39911,<=50K,0,False
39912,>50K,1,False
39913,<=50K,0,False
39914,<=50K,0,False
39915,>50K,1,False
39916,<=50K,0,False
39917,<=50K,0,False
39918,<=50K,0,False
39919,<=50K,0,False
39920,>50K,1,False
39921,<=50K,0,False
39922,<=50K,0,False
39923,>50K,1,False
39924,>50K,1,False
39925,<=50K,0,False
39926,<=50K,0,False
39927,<=50K,0,False
39928,<=50K,0,False
39929,>50K,1,False
39930,>50K,1,False
39931,>50K,1,False
39932,<=50K,0,False
39933,<=50K,0,False
39934,<=50K,0,False
39935,<=50K,0,False
39936,<=50K,0,False
39937,<=50K,0,False
39938,<=50K,0,False
39939,<=50K,0,False
39940,<=50K,0,False
39941,<=50K,0,False
39942,<=50K,0,False
39943,>50K,1,False
39944,>50K,1,False
39945,>50K,1,False
39946,>50K,1,False
39947,<=50K,0,False
39948,<=50K,0,False
39949,<=50K,0,False
39950,<=50K,0,False
39951,>50K,1,False
39952,<=50K,0,False
39953,>50K,1,False
39954,<=50K,0,False
39955,<=50K,0,False
39956,>50K,1,False
39957,<=50K,0,False
39958,<=50K,0,False
39959,<=50K,0,False
39960,<=50K,0,False
39961,<=50K,0,False
39962,<=50K,0,False
39963,<=50K,0,False
39964,<=50K,0,False
39965,>50K,1,False
39966,<=50K,0,False
39967,<=50K,0,False
39968,<=50K,0,False
39969,<=50K,0,False
39970,<=50K,0,False
39971,<=50K,0,False
39972,>50K,1,False
39973,>50K,1,False
39974,<=50K,0,False
39975,<=50K,0,False
39976,<=50K,0,False
39977,<=50K,0,False
39978,>50K,1,False
39979,<=50K,0,False
39980,>50K,1,False
39981,<=50K,0,False
39982,<=50K,0,False
39983,<=50K,0,False
39984,<=50K,0,False
39985,<=50K,0,False
39986,<=50K,0,False
39987,>50K,1,False
39988,<=50K,0,False
39989,<=50K,0,False
39990,<=50K,0,False
39991,<=50K,0,False
39992,<=50K,0,False
39993,<=50K,0,False
39994,<=50K,0,False
39995,<=50K,0,False
39996,<=50K,0,False
39997,<=50K,0,False
39998,<=50K,0,False
39999,>50K,1,False
40000,<=50K,0,False
40001,<=50K,0,False
40002,<=50K,0,False
40003,<=50K,0,False
40004,<=50K,0,False
40005,<=50K,0,False
40006,<=50K,0,False
40007,>50K,1,False
40008,<=50K,0,False
40009,<=50K,0,False
40010,<=50K,0,False
40011,>50K,1,False
40012,>50K,1,False
40013,<=50K,0,False
40014,>50K,1,False
40015,>50K,1,False
40016,>50K,1,False
40017,>50K,1,False
40018,<=50K,0,False
40019,>50K,1,False
40020,<=50K,0,False
40021,>50K,1,False
40022,<=50K,0,False
40023,>50K,1,False
40024,<=50K,0,False
40025,<=50K,0,False
40026,>50K,1,False
40027,<=50K,0,False
40028,<=50K,0,False
40029,<=50K,0,False
40030,>50K,1,False
40031,>50K,1,False
40032,>50K,1,False
40033,<=50K,0,False
40034,<=50K,0,False
40035,>50K,1,False
40036,<=50K,0,False
40037,<=50K,0,False
40038,<=50K,0,False
40039,<=50K,0,False
40040,>50K,1,False
40041,<=50K,0,False
40042,<=50K,0,False
40043,<=50K,0,False
40044,<=50K,0,False
40045,<=50K,0,False
40046,<=50K,0,False
40047,<=50K,0,False
40048,<=50K,0,False
40049,>50K,1,False
40050,<=50K,0,False
40051,<=50K,0,False
40052,<=50K,0,False
40053,>50K,1,False
40054,<=50K,0,False
40055,>50K,1,False
40056,<=50K,0,False
40057,<=50K,0,False
40058,<=50K,0,False
40059,>50K,1,False
40060,<=50K,0,False
40061,<=50K,0,False
40062,<=50K,0,False
40063,<=50K,0,False
40064,>50K,1,False
40065,<=50K,0,False
40066,<=50K,0,False
40067,<=50K,0,False
40068,<=50K,0,False
40069,<=50K,0,False
40070,<=50K,0,False
40071,<=50K,0,False
40072,>50K,1,False
40073,<=50K,0,False
40074,<=50K,0,False
40075,<=50K,0,False
40076,<=50K,0,False
40077,<=50K,0,False
40078,>50K,1,False
40079,<=50K,0,False
40080,<=50K,0,False
40081,<=50K,0,False
40082,<=50K,0,False
40083,>50K,1,False
40084,>50K,1,False
40085,<=50K,0,False
40086,<=50K,0,False
40087,>50K,1,False
40088,<=50K,0,False
40089,<=50K,0,False
40090,<=50K,0,False
40091,<=50K,0,False
40092,<=50K,0,False
40093,<=50K,0,False
40094,>50K,1,False
40095,>50K,1,False
40096,<=50K,0,False
40097,<=50K,0,False
40098,<=50K,0,False
40099,<=50K,0,False
40100,<=50K,0,False
40101,<=50K,0,False
40102,<=50K,0,False
40103,<=50K,0,False
40104,>50K,1,False
40105,>50K,1,False
40106,<=50K,0,False
40107,>50K,1,False
40108,<=50K,0,False
40109,<=50K,0,False
40110,>50K,1,False
40111,>50K,1,False
40112,>50K,1,False
40113,<=50K,0,False
40114,<=50K,0,False
40115,<=50K,0,False
40116,<=50K,0,False
40117,<=50K,0,False
40118,<=50K,0,False
40119,<=50K,0,False
40120,<=50K,0,False
40121,>50K,1,False
40122,>50K,1,False
40123,<=50K,0,False
40124,<=50K,0,False
40125,>50K,1,False
40126,>50K,1,False
40127,>50K,1,False
40128,>50K,1,False
40129,<=50K,0,False
40130,<=50K,0,False
40131,<=50K,0,False
40132,<=50K,0,False
40133,>50K,1,False
40134,<=50K,0,False
40135,<=50K,0,False
40136,<=50K,0,False
40137,<=50K,0,False
40138,<=50K,0,False
40139,<=50K,0,False
40140,<=50K,0,False
40141,<=50K,0,False
40142,<=50K,0,False
40143,>50K,1,False
40144,>50K,1,False
40145,<=50K,0,False
40146,<=50K,0,False
40147,>50K,1,False
40148,<=50K,0,False
40149,>50K,1,False
40150,<=50K,0,False
40151,<=50K,0,False
40152,<=50K,0,False
40153,<=50K,0,False
40154,<=50K,0,False
40155,<=50K,0,False
40156,<=50K,0,False
40157,>50K,1,False
40158,<=50K,0,False
40159,<=50K,0,False
40160,>50K,1,False
40161,<=50K,0,False
40162,>50K,1,False
40163,>50K,1,False
40164,<=50K,0,False
40165,>50K,1,False
40166,>50K,1,False
40167,>50K,1,False
40168,<=50K,0,False
40169,<=50K,0,False
40170,<=50K,0,False
40171,>50K,1,False
40172,<=50K,0,False
40173,<=50K,0,False
40174,<=50K,0,False
40175,<=50K,0,False
40176,>50K,1,False
40177,<=50K,0,False
40178,<=50K,0,False
40179,>50K,1,False
40180,>50K,1,False
40181,<=50K,0,False
40182,<=50K,0,False
40183,<=50K,0,False
40184,<=50K,0,False
40185,<=50K,0,False
40186,<=50K,0,False
40187,>50K,1,False
40188,<=50K,0,False
40189,<=50K,0,False
40190,<=50K,0,False
40191,<=50K,0,False
40192,<=50K,0,False
40193,<=50K,0,False
40194,<=50K,0,False
40195,<=50K,0,False
40196,<=50K,0,False
40197,<=50K,0,False
40198,<=50K,0,False
40199,<=50K,0,False
40200,>50K,1,False
40201,>50K,1,False
40202,<=50K,0,False
40203,<=50K,0,False
40204,<=50K,0,False
40205,<=50K,0,False
40206,>50K,1,False
40207,<=50K,0,False
40208,<=50K,0,False
40209,<=50K,0,False
40210,<=50K,0,False
40211,<=50K,0,False
40212,<=50K,0,False
40213,<=50K,0,False
40214,<=50K,0,False
40215,<=50K,0,False
40216,>50K,1,False
40217,<=50K,0,False
40218,>50K,1,False
40219,<=50K,0,False
40220,<=50K,0,False
40221,<=50K,0,False
40222,<=50K,0,False
40223,<=50K,0,False
40224,>50K,1,False
40225,<=50K,0,False
40226,<=50K,0,False
40227,<=50K,0,False
40228,<=50K,0,False
40229,<=50K,0,False
40230,>50K,1,False
40231,>50K,1,False
40232,>50K,1,False
40233,>50K,1,False
40234,<=50K,0,False
40235,<=50K,0,False
40236,<=50K,0,False
40237,>50K,1,False
40238,<=50K,0,False
40239,<=50K,0,False
40240,<=50K,0,False
40241,<=50K,0,False
40242,<=50K,0,False
40243,<=50K,0,False
40244,>50K,1,False
40245,<=50K,0,False
40246,<=50K,0,False
40247,<=50K,0,False
40248,<=50K,0,False
40249,<=50K,0,False
40250,<=50K,0,False
40251,<=50K,0,False
40252,<=50K,0,False
40253,<=50K,0,False
40254,<=50K,0,False
40255,>50K,1,False
40256,<=50K,0,False
40257,>50K,1,False
40258,>50K,1,False
40259,<=50K,0,False
40260,<=50K,0,False
40261,>50K,1,False
40262,<=50K,0,False
40263,<=50K,0,False
40264,<=50K,0,False
40265,>50K,1,False
40266,<=50K,0,False
40267,<=50K,0,False
40268,<=50K,0,False
40269,<=50K,0,False
40270,>50K,1,False
40271,<=50K,0,False
40272,>50K,1,False
40273,<=50K,0,False
40274,<=50K,0,False
40275,<=50K,0,False
40276,>50K,1,False
40277,<=50K,0,False
40278,<=50K,0,False
40279,<=50K,0,False
40280,<=50K,0,False
40281,>50K,1,False
40282,<=50K,0,False
40283,<=50K,0,False
40284,<=50K,0,False
40285,<=50K,0,False
40286,<=50K,0,False
40287,<=50K,0,False
40288,<=50K,0,False
40289,<=50K,0,False
40290,>50K,1,False
40291,<=50K,0,False
40292,<=50K,0,False
40293,<=50K,0,False
40294,<=50K,0,False
40295,<=50K,0,False
40296,>50K,1,False
40297,<=50K,0,False
40298,>50K,1,False
40299,<=50K,0,False
40300,<=50K,0,False
40301,<=50K,0,False
40302,<=50K,0,False
40303,<=50K,0,False
40304,<=50K,0,False
40305,<=50K,0,False
40306,<=50K,0,False
40307,>50K,1,False
40308,>50K,1,False
40309,<=50K,0,False
40310,>50K,1,False
40311,<=50K,0,False
40312,<=50K,0,False
40313,>50K,1,False
40314,<=50K,0,False
40315,<=50K,0,False
40316,<=50K,0,False
40317,<=50K,0,False
40318,>50K,1,False
40319,>50K,1,False
40320,>50K,1,False
40321,<=50K,0,False
40322,>50K,1,False
40323,<=50K,0,False
40324,<=50K,0,False
40325,<=50K,0,False
40326,<=50K,0,False
40327,>50K,1,False
40328,<=50K,0,False
40329,<=50K,0,False
40330,>50K,1,False
40331,<=50K,0,False
40332,<=50K,0,False
40333,<=50K,0,False
40334,<=50K,0,False
40335,<=50K,0,False
40336,>50K,1,False
40337,>50K,1,False
40338,>50K,1,False
40339,>50K,1,False
40340,<=50K,0,False
40341,<=50K,0,False
40342,<=50K,0,False
40343,<=50K,0,False
40344,<=50K,0,False
40345,<=50K,0,False
40346,<=50K,0,False
40347,<=50K,0,False
40348,>50K,1,False
40349,<=50K,0,False
40350,<=50K,0,False
40351,<=50K,0,False
40352,<=50K,0,False
40353,<=50K,0,False
40354,>50K,1,False
40355,<=50K,0,False
40356,<=50K,0,False
40357,<=50K,0,False
40358,<=50K,0,False
40359,<=50K,0,False
40360,<=50K,0,False
40361,<=50K,0,False
40362,<=50K,0,False
40363,<=50K,0,False
40364,<=50K,0,False
40365,<=50K,0,False
40366,<=50K,0,False
40367,<=50K,0,False
40368,<=50K,0,False
40369,<=50K,0,False
40370,<=50K,0,False
40371,<=50K,0,False
40372,<=50K,0,False
40373,<=50K,0,False
40374,<=50K,0,False
40375,<=50K,0,False
40376,>50K,1,False
40377,<=50K,0,False
40378,>50K,1,False
40379,<=50K,0,False
40380,>50K,1,False
40381,<=50K,0,False
40382,>50K,1,False
40383,<=50K,0,False
40384,<=50K,0,False
40385,<=50K,0,False
40386,<=50K,0,False
40387,<=50K,0,False
40388,<=50K,0,False
40389,<=50K,0,False
40390,<=50K,0,False
40391,>50K,1,False
40392,>50K,1,False
40393,>50K,1,False
40394,<=50K,0,False
40395,>50K,1,False
40396,<=50K,0,False
40397,<=50K,0,False
40398,<=50K,0,False
40399,<=50K,0,False
40400,<=50K,0,False
40401,<=50K,0,False
40402,<=50K,0,False
40403,<=50K,0,False
40404,<=50K,0,False
40405,<=50K,0,False
40406,<=50K,0,False
40407,<=50K,0,False
40408,<=50K,0,False
40409,>50K,1,False
40410,<=50K,0,False
40411,<=50K,0,False
40412,<=50K,0,False
40413,>50K,1,False
40414,<=50K,0,False
40415,<=50K,0,False
40416,<=50K,0,False
40417,<=50K,0,False
40418,<=50K,0,False
40419,<=50K,0,False
40420,<=50K,0,False
40421,<=50K,0,False
40422,<=50K,0,False
40423,<=50K,0,False
40424,>50K,1,False
40425,<=50K,0,False
40426,>50K,1,False
40427,>50K,1,False
40428,<=50K,0,False
40429,>50K,1,False
40430,<=50K,0,False
40431,<=50K,0,False
40432,<=50K,0,False
40433,<=50K,0,False
40434,<=50K,0,False
40435,<=50K,0,False
40436,<=50K,0,False
40437,<=50K,0,False
40438,<=50K,0,False
40439,<=50K,0,False
40440,>50K,1,False
40441,<=50K,0,False
40442,<=50K,0,False
40443,<=50K,0,False
40444,<=50K,0,False
40445,<=50K,0,False
40446,<=50K,0,False
40447,>50K,1,False
40448,<=50K,0,False
40449,<=50K,0,False
40450,>50K,1,False
40451,<=50K,0,False
40452,<=50K,0,False
40453,<=50K,0,False
40454,<=50K,0,False
40455,<=50K,0,False
40456,<=50K,0,False
40457,<=50K,0,False
40458,<=50K,0,False
40459,>50K,1,False
40460,<=50K,0,False
40461,<=50K,0,False
40462,<=50K,0,False
40463,<=50K,0,False
40464,<=50K,0,False
40465,<=50K,0,False
40466,<=50K,0,False
40467,<=50K,0,False
40468,<=50K,0,False
40469,<=50K,0,False
40470,>50K,1,False
40471,<=50K,0,False
40472,<=50K,0,False
40473,<=50K,0,False
40474,<=50K,0,False
40475,<=50K,0,False
40476,<=50K,0,False
40477,<=50K,0,False
40478,<=50K,0,False
40479,<=50K,0,False
40480,>50K,1,False
40481,>50K,1,False
40482,<=50K,0,False
40483,<=50K,0,False
40484,<=50K,0,False
40485,<=50K,0,False
40486,<=50K,0,False
40487,<=50K,0,False
40488,>50K,1,False
40489,<=50K,0,False
40490,<=50K,0,False
40491,<=50K,0,False
40492,>50K,1,False
40493,<=50K,0,False
40494,<=50K,0,False
40495,<=50K,0,False
40496,<=50K,0,False
40497,<=50K,0,False
40498,>50K,1,False
40499,<=50K,0,False
40500,<=50K,0,False
40501,<=50K,0,False
40502,>50K,1,False
40503,>50K,1,False
40504,<=50K,0,False
40505,<=50K,0,False
40506,<=50K,0,False
40507,>50K,1,False
40508,<=50K,0,False
40509,<=50K,0,False
40510,<=50K,0,False
40511,<=50K,0,False
40512,<=50K,0,False
40513,<=50K,0,False
40514,<=50K,0,False
40515,>50K,1,False
40516,<=50K,0,False
40517,<=50K,0,False
40518,<=50K,0,False
40519,>50K,1,False
40520,<=50K,0,False
40521,<=50K,0,False
40522,<=50K,0,False
40523,>50K,1,False
40524,>50K,1,False
40525,>50K,1,False
40526,<=50K,0,False
40527,>50K,1,False
40528,<=50K,0,False
40529,>50K,1,False
40530,<=50K,0,False
40531,<=50K,0,False
40532,>50K,1,False
40533,>50K,1,False
40534,<=50K,0,False
40535,<=50K,0,False
40536,<=50K,0,False
40537,<=50K,0,False
40538,<=50K,0,False
40539,<=50K,0,False
40540,<=50K,0,False
40541,<=50K,0,False
40542,>50K,1,False
40543,<=50K,0,False
40544,<=50K,0,False
40545,<=50K,0,False
40546,<=50K,0,False
40547,>50K,1,False
40548,>50K,1,False
40549,>50K,1,False
40550,<=50K,0,False
40551,>50K,1,False
40552,>50K,1,False
40553,<=50K,0,False
40554,>50K,1,False
40555,<=50K,0,False
40556,<=50K,0,False
40557,<=50K,0,False
40558,<=50K,0,False
40559,<=50K,0,False
40560,>50K,1,False
40561,<=50K,0,False
40562,>50K,1,False
40563,<=50K,0,False
40564,<=50K,0,False
40565,>50K,1,False
40566,<=50K,0,False
40567,>50K,1,False
40568,<=50K,0,False
40569,<=50K,0,False
40570,<=50K,0,False
40571,<=50K,0,False
40572,>50K,1,False
40573,<=50K,0,False
40574,<=50K,0,False
40575,>50K,1,False
40576,<=50K,0,False
40577,<=50K,0,False
40578,<=50K,0,False
40579,<=50K,0,False
40580,>50K,1,False
40581,<=50K,0,False
40582,<=50K,0,False
40583,>50K,1,False
40584,<=50K,0,False
40585,>50K,1,False
40586,<=50K,0,False
40587,<=50K,0,False
40588,>50K,1,False
40589,<=50K,0,False
40590,<=50K,0,False
40591,<=50K,0,False
40592,<=50K,0,False
40593,<=50K,0,False
40594,>50K,1,False
40595,>50K,1,False
40596,<=50K,0,False
40597,<=50K,0,False
40598,>50K,1,False
40599,<=50K,0,False
40600,<=50K,0,False
40601,<=50K,0,False
40602,<=50K,0,False
40603,<=50K,0,False
40604,<=50K,0,False
40605,<=50K,0,False
40606,<=50K,0,False
40607,<=50K,0,False
40608,>50K,1,False
40609,<=50K,0,False
40610,<=50K,0,False
40611,<=50K,0,False
40612,<=50K,0,False
40613,<=50K,0,False
40614,>50K,1,False
40615,<=50K,0,False
40616,<=50K,0,False
40617,<=50K,0,False
40618,<=50K,0,False
40619,<=50K,0,False
40620,>50K,1,False
40621,<=50K,0,False
40622,<=50K,0,False
40623,<=50K,0,False
40624,<=50K,0,False
40625,<=50K,0,False
40626,<=50K,0,False
40627,<=50K,0,False
40628,<=50K,0,False
40629,<=50K,0,False
40630,<=50K,0,False
40631,>50K,1,False
40632,<=50K,0,False
40633,>50K,1,False
40634,<=50K,0,False
40635,>50K,1,False
40636,<=50K,0,False
40637,>50K,1,False
40638,<=50K,0,False
40639,<=50K,0,False
40640,<=50K,0,False
40641,<=50K,0,False
40642,<=50K,0,False
40643,<=50K,0,False
40644,<=50K,0,False
40645,>50K,1,False
40646,<=50K,0,False
40647,<=50K,0,False
40648,<=50K,0,False
40649,<=50K,0,False
40650,<=50K,0,False
40651,>50K,1,False
40652,<=50K,0,False
40653,<=50K,0,False
40654,<=50K,0,False
40655,<=50K,0,False
40656,>50K,1,False
40657,<=50K,0,False
40658,>50K,1,False
40659,<=50K,0,False
40660,<=50K,0,False
40661,<=50K,0,False
40662,<=50K,0,False
40663,<=50K,0,False
40664,<=50K,0,False
40665,<=50K,0,False
40666,<=50K,0,False
40667,<=50K,0,False
40668,<=50K,0,False
40669,<=50K,0,False
40670,<=50K,0,False
40671,<=50K,0,False
40672,>50K,1,False
40673,<=50K,0,False
40674,<=50K,0,False
40675,>50K,1,False
40676,<=50K,0,False
40677,>50K,1,False
40678,>50K,1,False
40679,<=50K,0,False
40680,<=50K,0,False
40681,<=50K,0,False
40682,<=50K,0,False
40683,<=50K,0,False
40684,<=50K,0,False
40685,<=50K,0,False
40686,<=50K,0,False
40687,<=50K,0,False
40688,<=50K,0,False
40689,<=50K,0,False
40690,<=50K,0,False
40691,<=50K,0,False
40692,<=50K,0,False
40693,<=50K,0,False
40694,>50K,1,False
40695,>50K,1,False
40696,<=50K,0,False
40697,>50K,1,False
40698,<=50K,0,False
40699,<=50K,0,False
40700,>50K,1,False
40701,<=50K,0,False
40702,>50K,1,False
40703,>50K,1,False
40704,<=50K,0,False
40705,>50K,1,False
40706,<=50K,0,False
40707,<=50K,0,False
40708,>50K,1,False
40709,<=50K,0,False
40710,<=50K,0,False
40711,<=50K,0,False
40712,<=50K,0,False
40713,<=50K,0,False
40714,<=50K,0,False
40715,<=50K,0,False
40716,<=50K,0,False
40717,<=50K,0,False
40718,<=50K,0,False
40719,<=50K,0,False
40720,>50K,1,False
40721,<=50K,0,False
40722,>50K,1,False
40723,<=50K,0,False
40724,<=50K,0,False
40725,<=50K,0,False
40726,<=50K,0,False
40727,>50K,1,False
40728,>50K,1,False
40729,<=50K,0,False
40730,>50K,1,False
40731,<=50K,0,False
40732,<=50K,0,False
40733,<=50K,0,False
40734,<=50K,0,False
40735,<=50K,0,False
40736,<=50K,0,False
40737,<=50K,0,False
40738,<=50K,0,False
40739,<=50K,0,False
40740,<=50K,0,False
40741,<=50K,0,False
40742,<=50K,0,False
40743,<=50K,0,False
40744,<=50K,0,False
40745,<=50K,0,False
40746,<=50K,0,False
40747,<=50K,0,False
40748,<=50K,0,False
40749,>50K,1,False
40750,<=50K,0,False
40751,<=50K,0,False
40752,<=50K,0,False
40753,<=50K,0,False
40754,<=50K,0,False
40755,<=50K,0,False
40756,<=50K,0,False
40757,>50K,1,False
40758,<=50K,0,False
40759,>50K,1,False
40760,<=50K,0,False
40761,<=50K,0,False
40762,<=50K,0,False
40763,<=50K,0,False
40764,<=50K,0,False
40765,<=50K,0,False
40766,<=50K,0,False
40767,>50K,1,False
40768,>50K,1,False
40769,>50K,1,False
40770,>50K,1,False
40771,<=50K,0,False
40772,<=50K,0,False
40773,<=50K,0,False
40774,<=50K,0,False
40775,<=50K,0,False
40776,>50K,1,False
40777,>50K,1,False
40778,>50K,1,False
40779,<=50K,0,False
40780,<=50K,0,False
40781,<=50K,0,False
40782,<=50K,0,False
40783,<=50K,0,False
40784,<=50K,0,False
40785,>50K,1,False
40786,<=50K,0,False
40787,>50K,1,False
40788,<=50K,0,False
40789,<=50K,0,False
40790,<=50K,0,False
40791,<=50K,0,False
40792,<=50K,0,False
40793,<=50K,0,False
40794,<=50K,0,False
40795,<=50K,0,False
40796,<=50K,0,False
40797,<=50K,0,False
40798,<=50K,0,False
40799,<=50K,0,False
40800,<=50K,0,False
40801,<=50K,0,False
40802,<=50K,0,False
40803,>50K,1,False
40804,<=50K,0,False
40805,<=50K,0,False
